trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
A20131215SUN_127150_1..N02R,21:59:30,21:59:30,109N,32,,0,0,
A20131215SUN_127150_1..N02R,22:01:00,22:01:00,108N,33,,0,0,
A20131215SUN_127150_1..N02R,22:02:30,22:02:30,107N,34,,0,0,
A20131215SUN_127150_1..N02R,22:04:00,22:04:00,106N,35,,0,0,
A20131215SUN_127150_1..N02R,22:05:30,22:05:30,104N,36,,0,0,
A20131215SUN_127150_1..N02R,22:07:00,22:07:00,103N,37,,0,0,
A20131215SUN_127150_1..N02R,22:08:30,22:08:30,101N,38,,0,0,
A20131215SUN_067750_1..S02R,11:17:30,11:17:30,101S,1,,0,0,
A20131215SUN_067750_1..S02R,11:19:00,11:19:00,103S,2,,0,0,
A20131215SUN_067750_1..S02R,11:20:30,11:20:30,104S,3,,0,0,
A20131215SUN_067750_1..S02R,11:22:00,11:22:00,106S,4,,0,0,
A20131215SUN_067750_1..S02R,11:23:30,11:23:30,107S,5,,0,0,
A20131215SUN_067750_1..S02R,11:24:30,11:24:30,108S,6,,0,0,
A20131215SUN_067750_1..S02R,11:26:00,11:26:00,109S,7,,0,0,
A20131215SUN_067750_1..S02R,11:27:30,11:27:30,110S,8,,0,0,
A20131215SUN_067750_1..S02R,11:29:00,11:29:00,111S,9,,0,0,
A20131215SUN_067750_1..S02R,11:31:00,11:31:00,112S,10,,0,0,
A20131215SUN_067750_1..S02R,11:32:30,11:32:30,113S,11,,0,0,
A20131215SUN_067750_1..S02R,11:34:30,11:34:30,114S,12,,0,0,
A20131215SUN_067750_1..S02R,11:36:00,11:36:00,115S,13,,0,0,
A20131215SUN_067750_1..S02R,11:37:30,11:37:30,116S,14,,0,0,
A20131215SUN_067750_1..S02R,11:40:00,11:40:00,117S,15,,0,0,
A20131215SUN_067750_1..S02R,11:41:00,11:41:00,118S,16,,0,0,
A20131215SUN_067750_1..S02R,11:42:00,11:42:00,119S,17,,0,0,
A20131215SUN_067750_1..S02R,11:44:00,11:44:00,120S,18,,0,0,
A20131215SUN_067750_1..S02R,11:46:00,11:46:00,121S,19,,0,0,
A20131215SUN_067750_1..S02R,11:47:00,11:47:00,122S,20,,0,0,
A20131215SUN_067750_1..S02R,11:48:30,11:48:30,123S,21,,0,0,
A20131215SUN_067750_1..S02R,11:50:00,11:50:00,124S,22,,0,0,
A20131215SUN_067750_1..S02R,11:51:30,11:51:30,125S,23,,0,0,
A20131215SUN_067750_1..S02R,11:53:30,11:53:30,126S,24,,0,0,
A20131215SUN_067750_1..S02R,11:55:00,11:55:00,127S,25,,0,0,
A20131215SUN_067750_1..S02R,11:56:30,11:56:30,128S,26,,0,0,
A20131215SUN_067750_1..S02R,11:58:00,11:58:00,129S,27,,0,0,
A20131215SUN_067750_1..S02R,11:59:00,11:59:00,130S,28,,0,0,
A20131215SUN_067750_1..S02R,12:00:00,12:00:00,131S,29,,0,0,
A20131215SUN_067750_1..S02R,12:01:00,12:01:00,132S,30,,0,0,
A20131215SUN_067750_1..S02R,12:02:30,12:02:30,133S,31,,0,0,
A20131215SUN_067750_1..S02R,12:04:00,12:04:00,134S,32,,0,0,
A20131215SUN_067750_1..S02R,12:05:30,12:05:30,135S,33,,0,0,
A20131215SUN_067750_1..S02R,12:06:30,12:06:30,136S,34,,0,0,
A20131215SUN_067750_1..S02R,12:08:00,12:10:00,137S,35,,0,0,
A20131215SUN_067750_1..S02R,12:11:30,12:11:30,138S,36,,1,1,
A20131215SUN_067750_1..S02R,12:13:00,12:14:00,139S,37,,0,0,
A20131215SUN_067750_1..S02R,12:16:30,12:16:30,140S,38,,0,0,
A20131215SUN_074350_1..N02R,12:23:30,12:23:30,140N,1,,0,0,
A20131215SUN_074350_1..N02R,12:26:00,12:26:00,139N,2,,0,0,
A20131215SUN_074350_1..N02R,12:27:00,12:27:00,138N,3,,1,1,
A20131215SUN_074350_1..N02R,12:28:00,12:29:00,137N,4,,0,0,
A20131215SUN_074350_1..N02R,12:30:30,12:30:30,136N,5,,0,0,
A20131215SUN_074350_1..N02R,12:31:30,12:31:30,135N,6,,0,0,
A20131215SUN_074350_1..N02R,12:33:00,12:33:00,134N,7,,0,0,
A20131215SUN_074350_1..N02R,12:34:30,12:34:30,133N,8,,0,0,
A20131215SUN_074350_1..N02R,12:36:00,12:36:00,132N,9,,0,0,
A20131215SUN_074350_1..N02R,12:37:00,12:37:00,131N,10,,0,0,
A20131215SUN_074350_1..N02R,12:38:00,12:38:00,130N,11,,0,0,
A20131215SUN_074350_1..N02R,12:39:00,12:39:00,129N,12,,0,0,
A20131215SUN_074350_1..N02R,12:40:30,12:40:30,128N,13,,0,0,
A20131215SUN_074350_1..N02R,12:42:00,12:42:00,127N,14,,0,0,
A20131215SUN_074350_1..N02R,12:44:00,12:44:00,126N,15,,0,0,
A20131215SUN_074350_1..N02R,12:46:00,12:46:00,125N,16,,0,0,
A20131215SUN_074350_1..N02R,12:47:30,12:47:30,124N,17,,0,0,
A20131215SUN_074350_1..N02R,12:48:30,12:48:30,123N,18,,0,0,
A20131215SUN_074350_1..N02R,12:50:30,12:50:30,122N,19,,0,0,
A20131215SUN_074350_1..N02R,12:51:30,12:51:30,121N,20,,0,0,
A20131215SUN_074350_1..N02R,12:53:30,12:53:30,120N,21,,0,0,
A20131215SUN_074350_1..N02R,12:55:00,12:55:00,119N,22,,0,0,
A20131215SUN_074350_1..N02R,12:56:30,12:56:30,118N,23,,0,0,
A20131215SUN_074350_1..N02R,12:57:30,12:57:30,117N,24,,0,0,
A20131215SUN_074350_1..N02R,13:00:00,13:00:00,116N,25,,0,0,
A20131215SUN_074350_1..N02R,13:02:00,13:02:00,115N,26,,0,0,
A20131215SUN_074350_1..N02R,13:03:30,13:03:30,114N,27,,0,0,
A20131215SUN_074350_1..N02R,13:05:30,13:05:30,113N,28,,0,0,
A20131215SUN_074350_1..N02R,13:07:00,13:07:00,112N,29,,0,0,
A20131215SUN_074350_1..N02R,13:09:00,13:09:00,111N,30,,0,0,
A20131215SUN_074350_1..N02R,13:10:30,13:10:30,110N,31,,0,0,
A20131215SUN_074350_1..N02R,13:11:30,13:11:30,109N,32,,0,0,
A20131215SUN_074350_1..N02R,13:13:00,13:13:00,108N,33,,0,0,
A20131215SUN_074350_1..N02R,13:14:30,13:14:30,107N,34,,0,0,
A20131215SUN_074350_1..N02R,13:16:00,13:16:00,106N,35,,0,0,
A20131215SUN_074350_1..N02R,13:17:30,13:17:30,104N,36,,0,0,
A20131215SUN_074350_1..N02R,13:19:00,13:19:00,103N,37,,0,0,
A20131215SUN_074350_1..N02R,13:20:30,13:20:30,101N,38,,0,0,
A20131215SUN_081350_1..S02R,13:33:30,13:33:30,101S,1,,0,0,
A20131215SUN_081350_1..S02R,13:35:00,13:35:00,103S,2,,0,0,
A20131215SUN_081350_1..S02R,13:36:30,13:36:30,104S,3,,0,0,
A20131215SUN_081350_1..S02R,13:38:00,13:38:00,106S,4,,0,0,
A20131215SUN_081350_1..S02R,13:39:30,13:39:30,107S,5,,0,0,
A20131215SUN_081350_1..S02R,13:40:30,13:40:30,108S,6,,0,0,
A20131215SUN_081350_1..S02R,13:42:00,13:42:00,109S,7,,0,0,
A20131215SUN_081350_1..S02R,13:43:30,13:43:30,110S,8,,0,0,
A20131215SUN_081350_1..S02R,13:45:00,13:45:00,111S,9,,0,0,
A20131215SUN_081350_1..S02R,13:47:00,13:47:00,112S,10,,0,0,
A20131215SUN_081350_1..S02R,13:48:30,13:48:30,113S,11,,0,0,
A20131215SUN_081350_1..S02R,13:50:30,13:50:30,114S,12,,0,0,
A20131215SUN_081350_1..S02R,13:52:00,13:52:00,115S,13,,0,0,
A20131215SUN_081350_1..S02R,13:53:30,13:53:30,116S,14,,0,0,
A20131215SUN_081350_1..S02R,13:56:00,13:56:00,117S,15,,0,0,
A20131215SUN_081350_1..S02R,13:57:00,13:57:00,118S,16,,0,0,
A20131215SUN_081350_1..S02R,13:58:00,13:58:00,119S,17,,0,0,
A20131215SUN_081350_1..S02R,14:00:00,14:00:00,120S,18,,0,0,
A20131215SUN_081350_1..S02R,14:02:00,14:02:00,121S,19,,0,0,
A20131215SUN_081350_1..S02R,14:03:00,14:03:00,122S,20,,0,0,
A20131215SUN_081350_1..S02R,14:04:30,14:04:30,123S,21,,0,0,
A20131215SUN_081350_1..S02R,14:06:00,14:06:00,124S,22,,0,0,
A20131215SUN_081350_1..S02R,14:07:30,14:07:30,125S,23,,0,0,
A20131215SUN_081350_1..S02R,14:09:30,14:09:30,126S,24,,0,0,
A20131215SUN_081350_1..S02R,14:11:00,14:11:00,127S,25,,0,0,
A20131215SUN_081350_1..S02R,14:12:30,14:12:30,128S,26,,0,0,
A20131215SUN_081350_1..S02R,14:14:00,14:14:00,129S,27,,0,0,
A20131215SUN_081350_1..S02R,14:15:00,14:15:00,130S,28,,0,0,
A20131215SUN_081350_1..S02R,14:16:00,14:16:00,131S,29,,0,0,
A20131215SUN_081350_1..S02R,14:17:00,14:17:00,132S,30,,0,0,
A20131215SUN_081350_1..S02R,14:18:30,14:18:30,133S,31,,0,0,
A20131215SUN_081350_1..S02R,14:20:00,14:20:00,134S,32,,0,0,
A20131215SUN_081350_1..S02R,14:21:30,14:21:30,135S,33,,0,0,
A20131215SUN_081350_1..S02R,14:22:30,14:22:30,136S,34,,0,0,
A20131215SUN_081350_1..S02R,14:24:00,14:26:00,137S,35,,0,0,
A20131215SUN_081350_1..S02R,14:27:30,14:27:30,138S,36,,1,1,
A20131215SUN_081350_1..S02R,14:29:00,14:30:00,139S,37,,0,0,
A20131215SUN_081350_1..S02R,14:32:30,14:32:30,140S,38,,0,0,
A20131215SUN_087950_1..N02R,14:39:30,14:39:30,140N,1,,0,0,
A20131215SUN_087950_1..N02R,14:42:00,14:42:00,139N,2,,0,0,
A20131215SUN_087950_1..N02R,14:43:00,14:43:00,138N,3,,1,1,
A20131215SUN_087950_1..N02R,14:44:00,14:45:00,137N,4,,0,0,
A20131215SUN_087950_1..N02R,14:46:30,14:46:30,136N,5,,0,0,
A20131215SUN_087950_1..N02R,14:47:30,14:47:30,135N,6,,0,0,
A20131215SUN_087950_1..N02R,14:49:00,14:49:00,134N,7,,0,0,
A20131215SUN_087950_1..N02R,14:50:30,14:50:30,133N,8,,0,0,
A20131215SUN_087950_1..N02R,14:52:00,14:52:00,132N,9,,0,0,
A20131215SUN_087950_1..N02R,14:53:00,14:53:00,131N,10,,0,0,
A20131215SUN_087950_1..N02R,14:54:00,14:54:00,130N,11,,0,0,
A20131215SUN_087950_1..N02R,14:55:00,14:55:00,129N,12,,0,0,
A20131215SUN_087950_1..N02R,14:56:30,14:56:30,128N,13,,0,0,
A20131215SUN_087950_1..N02R,14:58:00,14:58:00,127N,14,,0,0,
A20131215SUN_087950_1..N02R,15:00:00,15:00:00,126N,15,,0,0,
A20131215SUN_087950_1..N02R,15:02:00,15:02:00,125N,16,,0,0,
A20131215SUN_087950_1..N02R,15:03:30,15:03:30,124N,17,,0,0,
A20131215SUN_087950_1..N02R,15:04:30,15:04:30,123N,18,,0,0,
A20131215SUN_087950_1..N02R,15:06:30,15:06:30,122N,19,,0,0,
A20131215SUN_087950_1..N02R,15:07:30,15:07:30,121N,20,,0,0,
A20131215SUN_087950_1..N02R,15:09:30,15:09:30,120N,21,,0,0,
A20131215SUN_087950_1..N02R,15:11:00,15:11:00,119N,22,,0,0,
A20131215SUN_087950_1..N02R,15:12:30,15:12:30,118N,23,,0,0,
A20131215SUN_087950_1..N02R,15:13:30,15:13:30,117N,24,,0,0,
A20131215SUN_087950_1..N02R,15:16:00,15:16:00,116N,25,,0,0,
A20131215SUN_087950_1..N02R,15:18:00,15:18:00,115N,26,,0,0,
A20131215SUN_087950_1..N02R,15:19:30,15:19:30,114N,27,,0,0,
A20131215SUN_087950_1..N02R,15:21:30,15:21:30,113N,28,,0,0,
A20131215SUN_087950_1..N02R,15:23:00,15:23:00,112N,29,,0,0,
A20131215SUN_087950_1..N02R,15:25:00,15:25:00,111N,30,,0,0,
A20131215SUN_087950_1..N02R,15:26:30,15:26:30,110N,31,,0,0,
A20131215SUN_087950_1..N02R,15:27:30,15:27:30,109N,32,,0,0,
A20131215SUN_087950_1..N02R,15:29:00,15:29:00,108N,33,,0,0,
A20131215SUN_087950_1..N02R,15:30:30,15:30:30,107N,34,,0,0,
A20131215SUN_087950_1..N02R,15:32:00,15:32:00,106N,35,,0,0,
A20131215SUN_087950_1..N02R,15:33:30,15:33:30,104N,36,,0,0,
A20131215SUN_087950_1..N02R,15:35:00,15:35:00,103N,37,,0,0,
A20131215SUN_087950_1..N02R,15:36:30,15:36:30,101N,38,,0,0,
A20131215SUN_094950_1..S02R,15:49:30,15:49:30,101S,1,,0,0,
A20131215SUN_094950_1..S02R,15:51:00,15:51:00,103S,2,,0,0,
A20131215SUN_094950_1..S02R,15:52:30,15:52:30,104S,3,,0,0,
A20131215SUN_094950_1..S02R,15:54:00,15:54:00,106S,4,,0,0,
A20131215SUN_094950_1..S02R,15:55:30,15:55:30,107S,5,,0,0,
A20131215SUN_094950_1..S02R,15:56:30,15:56:30,108S,6,,0,0,
A20131215SUN_094950_1..S02R,15:58:00,15:58:00,109S,7,,0,0,
A20131215SUN_094950_1..S02R,15:59:30,15:59:30,110S,8,,0,0,
A20131215SUN_094950_1..S02R,16:01:00,16:01:00,111S,9,,0,0,
A20131215SUN_094950_1..S02R,16:03:00,16:03:00,112S,10,,0,0,
A20131215SUN_094950_1..S02R,16:04:30,16:04:30,113S,11,,0,0,
A20131215SUN_094950_1..S02R,16:06:30,16:06:30,114S,12,,0,0,
A20131215SUN_094950_1..S02R,16:08:00,16:08:00,115S,13,,0,0,
A20131215SUN_094950_1..S02R,16:09:30,16:09:30,116S,14,,0,0,
A20131215SUN_094950_1..S02R,16:12:00,16:12:00,117S,15,,0,0,
A20131215SUN_094950_1..S02R,16:13:00,16:13:00,118S,16,,0,0,
A20131215SUN_094950_1..S02R,16:14:00,16:14:00,119S,17,,0,0,
A20131215SUN_094950_1..S02R,16:16:00,16:16:00,120S,18,,0,0,
A20131215SUN_094950_1..S02R,16:18:00,16:18:00,121S,19,,0,0,
A20131215SUN_094950_1..S02R,16:19:00,16:19:00,122S,20,,0,0,
A20131215SUN_094950_1..S02R,16:20:30,16:20:30,123S,21,,0,0,
A20131215SUN_094950_1..S02R,16:22:00,16:22:00,124S,22,,0,0,
A20131215SUN_094950_1..S02R,16:23:30,16:23:30,125S,23,,0,0,
A20131215SUN_094950_1..S02R,16:25:30,16:25:30,126S,24,,0,0,
A20131215SUN_094950_1..S02R,16:27:00,16:27:00,127S,25,,0,0,
A20131215SUN_094950_1..S02R,16:28:30,16:28:30,128S,26,,0,0,
A20131215SUN_094950_1..S02R,16:30:00,16:30:00,129S,27,,0,0,
A20131215SUN_094950_1..S02R,16:31:00,16:31:00,130S,28,,0,0,
A20131215SUN_094950_1..S02R,16:32:00,16:32:00,131S,29,,0,0,
A20131215SUN_094950_1..S02R,16:33:00,16:33:00,132S,30,,0,0,
A20131215SUN_094950_1..S02R,16:34:30,16:34:30,133S,31,,0,0,
A20131215SUN_094950_1..S02R,16:36:00,16:36:00,134S,32,,0,0,
A20131215SUN_094950_1..S02R,16:37:30,16:37:30,135S,33,,0,0,
A20131215SUN_094950_1..S02R,16:38:30,16:38:30,136S,34,,0,0,
A20131215SUN_094950_1..S02R,16:40:00,16:42:00,137S,35,,0,0,
A20131215SUN_094950_1..S02R,16:43:30,16:43:30,138S,36,,1,1,
A20131215SUN_094950_1..S02R,16:45:00,16:46:00,139S,37,,0,0,
A20131215SUN_094950_1..S02R,16:48:30,16:48:30,140S,38,,0,0,
A20131215SUN_101550_1..N02R,16:55:30,16:55:30,140N,1,,0,0,
A20131215SUN_101550_1..N02R,16:58:00,16:58:00,139N,2,,0,0,
A20131215SUN_101550_1..N02R,16:59:00,16:59:00,138N,3,,1,1,
A20131215SUN_101550_1..N02R,17:00:00,17:01:00,137N,4,,0,0,
A20131215SUN_101550_1..N02R,17:02:30,17:02:30,136N,5,,0,0,
A20131215SUN_101550_1..N02R,17:03:30,17:03:30,135N,6,,0,0,
A20131215SUN_101550_1..N02R,17:05:00,17:05:00,134N,7,,0,0,
A20131215SUN_101550_1..N02R,17:06:30,17:06:30,133N,8,,0,0,
A20131215SUN_101550_1..N02R,17:08:00,17:08:00,132N,9,,0,0,
A20131215SUN_101550_1..N02R,17:09:00,17:09:00,131N,10,,0,0,
A20131215SUN_101550_1..N02R,17:10:00,17:10:00,130N,11,,0,0,
A20131215SUN_101550_1..N02R,17:11:00,17:11:00,129N,12,,0,0,
A20131215SUN_101550_1..N02R,17:12:30,17:12:30,128N,13,,0,0,
A20131215SUN_101550_1..N02R,17:14:00,17:14:00,127N,14,,0,0,
A20131215SUN_101550_1..N02R,17:16:00,17:16:00,126N,15,,0,0,
A20131215SUN_101550_1..N02R,17:18:00,17:18:00,125N,16,,0,0,
A20131215SUN_101550_1..N02R,17:19:30,17:19:30,124N,17,,0,0,
A20131215SUN_101550_1..N02R,17:20:30,17:20:30,123N,18,,0,0,
A20131215SUN_101550_1..N02R,17:22:30,17:22:30,122N,19,,0,0,
A20131215SUN_101550_1..N02R,17:23:30,17:23:30,121N,20,,0,0,
A20131215SUN_101550_1..N02R,17:25:30,17:25:30,120N,21,,0,0,
A20131215SUN_101550_1..N02R,17:27:00,17:27:00,119N,22,,0,0,
A20131215SUN_101550_1..N02R,17:28:30,17:28:30,118N,23,,0,0,
A20131215SUN_101550_1..N02R,17:29:30,17:29:30,117N,24,,0,0,
A20131215SUN_101550_1..N02R,17:32:00,17:32:00,116N,25,,0,0,
A20131215SUN_101550_1..N02R,17:34:00,17:34:00,115N,26,,0,0,
A20131215SUN_101550_1..N02R,17:35:30,17:35:30,114N,27,,0,0,
A20131215SUN_101550_1..N02R,17:37:30,17:37:30,113N,28,,0,0,
A20131215SUN_101550_1..N02R,17:39:00,17:39:00,112N,29,,0,0,
A20131215SUN_101550_1..N02R,17:41:00,17:41:00,111N,30,,0,0,
A20131215SUN_101550_1..N02R,17:42:30,17:42:30,110N,31,,0,0,
A20131215SUN_101550_1..N02R,17:43:30,17:43:30,109N,32,,0,0,
A20131215SUN_101550_1..N02R,17:45:00,17:45:00,108N,33,,0,0,
A20131215SUN_101550_1..N02R,17:46:30,17:46:30,107N,34,,0,0,
A20131215SUN_101550_1..N02R,17:48:00,17:48:00,106N,35,,0,0,
A20131215SUN_101550_1..N02R,17:49:30,17:49:30,104N,36,,0,0,
A20131215SUN_101550_1..N02R,17:51:00,17:51:00,103N,37,,0,0,
A20131215SUN_101550_1..N02R,17:52:30,17:52:30,101N,38,,0,0,
A20131215SUN_108550_1..S02R,18:05:30,18:05:30,101S,1,,0,0,
A20131215SUN_108550_1..S02R,18:07:00,18:07:00,103S,2,,0,0,
A20131215SUN_108550_1..S02R,18:08:30,18:08:30,104S,3,,0,0,
A20131215SUN_108550_1..S02R,18:10:00,18:10:00,106S,4,,0,0,
A20131215SUN_108550_1..S02R,18:11:30,18:11:30,107S,5,,0,0,
A20131215SUN_108550_1..S02R,18:12:30,18:12:30,108S,6,,0,0,
A20131215SUN_108550_1..S02R,18:14:00,18:14:00,109S,7,,0,0,
A20131215SUN_108550_1..S02R,18:15:30,18:15:30,110S,8,,0,0,
A20131215SUN_108550_1..S02R,18:17:00,18:17:00,111S,9,,0,0,
A20131215SUN_108550_1..S02R,18:19:00,18:19:00,112S,10,,0,0,
A20131215SUN_108550_1..S02R,18:20:30,18:20:30,113S,11,,0,0,
A20131215SUN_108550_1..S02R,18:22:30,18:22:30,114S,12,,0,0,
A20131215SUN_108550_1..S02R,18:24:00,18:24:00,115S,13,,0,0,
A20131215SUN_108550_1..S02R,18:25:30,18:25:30,116S,14,,0,0,
A20131215SUN_108550_1..S02R,18:28:00,18:28:00,117S,15,,0,0,
A20131215SUN_108550_1..S02R,18:29:00,18:29:00,118S,16,,0,0,
A20131215SUN_108550_1..S02R,18:30:00,18:30:00,119S,17,,0,0,
A20131215SUN_108550_1..S02R,18:32:00,18:32:00,120S,18,,0,0,
A20131215SUN_108550_1..S02R,18:34:00,18:34:00,121S,19,,0,0,
A20131215SUN_108550_1..S02R,18:35:00,18:35:00,122S,20,,0,0,
A20131215SUN_108550_1..S02R,18:36:30,18:36:30,123S,21,,0,0,
A20131215SUN_108550_1..S02R,18:38:00,18:38:00,124S,22,,0,0,
A20131215SUN_108550_1..S02R,18:39:30,18:39:30,125S,23,,0,0,
A20131215SUN_108550_1..S02R,18:41:30,18:41:30,126S,24,,0,0,
A20131215SUN_108550_1..S02R,18:43:00,18:43:00,127S,25,,0,0,
A20131215SUN_108550_1..S02R,18:44:30,18:44:30,128S,26,,0,0,
A20131215SUN_108550_1..S02R,18:46:00,18:46:00,129S,27,,0,0,
A20131215SUN_108550_1..S02R,18:47:00,18:47:00,130S,28,,0,0,
A20131215SUN_108550_1..S02R,18:48:00,18:48:00,131S,29,,0,0,
A20131215SUN_108550_1..S02R,18:49:00,18:49:00,132S,30,,0,0,
A20131215SUN_108550_1..S02R,18:50:30,18:50:30,133S,31,,0,0,
A20131215SUN_108550_1..S02R,18:52:00,18:52:00,134S,32,,0,0,
A20131215SUN_108550_1..S02R,18:53:30,18:53:30,135S,33,,0,0,
A20131215SUN_108550_1..S02R,18:54:30,18:54:30,136S,34,,0,0,
A20131215SUN_108550_1..S02R,18:56:00,18:58:00,137S,35,,0,0,
A20131215SUN_108550_1..S02R,18:59:30,18:59:30,138S,36,,1,1,
A20131215SUN_108550_1..S02R,19:01:00,19:02:00,139S,37,,0,0,
A20131215SUN_108550_1..S02R,19:04:30,19:04:30,140S,38,,0,0,
A20131215SUN_115150_1..N02R,19:11:30,19:11:30,140N,1,,0,0,
A20131215SUN_115150_1..N02R,19:14:00,19:14:00,139N,2,,0,0,
A20131215SUN_115150_1..N02R,19:15:00,19:15:00,138N,3,,1,1,
A20131215SUN_115150_1..N02R,19:16:00,19:17:00,137N,4,,0,0,
A20131215SUN_115150_1..N02R,19:18:30,19:18:30,136N,5,,0,0,
A20131215SUN_115150_1..N02R,19:19:30,19:19:30,135N,6,,0,0,
A20131215SUN_115150_1..N02R,19:21:00,19:21:00,134N,7,,0,0,
A20131215SUN_115150_1..N02R,19:22:30,19:22:30,133N,8,,0,0,
A20131215SUN_115150_1..N02R,19:24:00,19:24:00,132N,9,,0,0,
A20131215SUN_115150_1..N02R,19:25:00,19:25:00,131N,10,,0,0,
A20131215SUN_115150_1..N02R,19:26:00,19:26:00,130N,11,,0,0,
A20131215SUN_115150_1..N02R,19:27:00,19:27:00,129N,12,,0,0,
A20131215SUN_115150_1..N02R,19:28:30,19:28:30,128N,13,,0,0,
A20131215SUN_115150_1..N02R,19:30:00,19:30:00,127N,14,,0,0,
A20131215SUN_115150_1..N02R,19:32:00,19:32:00,126N,15,,0,0,
A20131215SUN_115150_1..N02R,19:34:00,19:34:00,125N,16,,0,0,
A20131215SUN_115150_1..N02R,19:35:30,19:35:30,124N,17,,0,0,
A20131215SUN_115150_1..N02R,19:36:30,19:36:30,123N,18,,0,0,
A20131215SUN_115150_1..N02R,19:38:30,19:38:30,122N,19,,0,0,
A20131215SUN_115150_1..N02R,19:39:30,19:39:30,121N,20,,0,0,
A20131215SUN_115150_1..N02R,19:41:30,19:41:30,120N,21,,0,0,
A20131215SUN_115150_1..N02R,19:43:00,19:43:00,119N,22,,0,0,
A20131215SUN_115150_1..N02R,19:44:30,19:44:30,118N,23,,0,0,
A20131215SUN_115150_1..N02R,19:45:30,19:45:30,117N,24,,0,0,
A20131215SUN_115150_1..N02R,19:48:00,19:48:00,116N,25,,0,0,
A20131215SUN_115150_1..N02R,19:50:00,19:50:00,115N,26,,0,0,
A20131215SUN_115150_1..N02R,19:51:30,19:51:30,114N,27,,0,0,
A20131215SUN_115150_1..N02R,19:53:30,19:53:30,113N,28,,0,0,
A20131215SUN_115150_1..N02R,19:55:00,19:55:00,112N,29,,0,0,
A20131215SUN_115150_1..N02R,19:57:00,19:57:00,111N,30,,0,0,
A20131215SUN_115150_1..N02R,19:58:30,19:58:30,110N,31,,0,0,
A20131215SUN_115150_1..N02R,19:59:30,19:59:30,109N,32,,0,0,
A20131215SUN_115150_1..N02R,20:01:00,20:01:00,108N,33,,0,0,
A20131215SUN_115150_1..N02R,20:02:30,20:02:30,107N,34,,0,0,
A20131215SUN_115150_1..N02R,20:04:00,20:04:00,106N,35,,0,0,
A20131215SUN_115150_1..N02R,20:05:30,20:05:30,104N,36,,0,0,
A20131215SUN_115150_1..N02R,20:07:00,20:07:00,103N,37,,0,0,
A20131215SUN_115150_1..N02R,20:08:30,20:08:30,101N,38,,0,0,
A20131215SUN_122150_1..S02R,20:21:30,20:21:30,101S,1,,0,0,
A20131215SUN_122150_1..S02R,20:23:00,20:23:00,103S,2,,0,0,
A20131215SUN_122150_1..S02R,20:24:30,20:24:30,104S,3,,0,0,
A20131215SUN_122150_1..S02R,20:26:00,20:26:00,106S,4,,0,0,
A20131215SUN_122150_1..S02R,20:27:30,20:27:30,107S,5,,0,0,
A20131215SUN_122150_1..S02R,20:28:30,20:28:30,108S,6,,0,0,
A20131215SUN_122150_1..S02R,20:30:00,20:30:00,109S,7,,0,0,
A20131215SUN_122150_1..S02R,20:31:30,20:31:30,110S,8,,0,0,
A20131215SUN_122150_1..S02R,20:33:00,20:33:00,111S,9,,0,0,
A20131215SUN_122150_1..S02R,20:35:00,20:35:00,112S,10,,0,0,
A20131215SUN_122150_1..S02R,20:36:30,20:36:30,113S,11,,0,0,
A20131215SUN_122150_1..S02R,20:38:30,20:38:30,114S,12,,0,0,
A20131215SUN_122150_1..S02R,20:40:00,20:40:00,115S,13,,0,0,
A20131215SUN_122150_1..S02R,20:41:30,20:41:30,116S,14,,0,0,
A20131215SUN_122150_1..S02R,20:44:00,20:44:00,117S,15,,0,0,
A20131215SUN_122150_1..S02R,20:45:00,20:45:00,118S,16,,0,0,
A20131215SUN_122150_1..S02R,20:46:00,20:46:00,119S,17,,0,0,
A20131215SUN_122150_1..S02R,20:48:00,20:48:00,120S,18,,0,0,
A20131215SUN_122150_1..S02R,20:50:00,20:50:00,121S,19,,0,0,
A20131215SUN_122150_1..S02R,20:51:00,20:51:00,122S,20,,0,0,
A20131215SUN_122150_1..S02R,20:52:30,20:52:30,123S,21,,0,0,
A20131215SUN_122150_1..S02R,20:54:00,20:54:00,124S,22,,0,0,
A20131215SUN_122150_1..S02R,20:55:30,20:55:30,125S,23,,0,0,
A20131215SUN_122150_1..S02R,20:57:30,20:57:30,126S,24,,0,0,
A20131215SUN_122150_1..S02R,20:59:00,20:59:00,127S,25,,0,0,
A20131215SUN_122150_1..S02R,21:00:30,21:00:30,128S,26,,0,0,
A20131215SUN_122150_1..S02R,21:02:00,21:02:00,129S,27,,0,0,
A20131215SUN_122150_1..S02R,21:03:00,21:03:00,130S,28,,0,0,
A20131215SUN_122150_1..S02R,21:04:00,21:04:00,131S,29,,0,0,
A20131215SUN_122150_1..S02R,21:05:00,21:05:00,132S,30,,0,0,
A20131215SUN_122150_1..S02R,21:06:30,21:06:30,133S,31,,0,0,
A20131215SUN_122150_1..S02R,21:08:00,21:08:00,134S,32,,0,0,
A20131215SUN_122150_1..S02R,21:09:30,21:09:30,135S,33,,0,0,
A20131215SUN_122150_1..S02R,21:10:30,21:10:30,136S,34,,0,0,
A20131215SUN_122150_1..S02R,21:12:00,21:14:00,137S,35,,0,0,
A20131215SUN_122150_1..S02R,21:15:30,21:15:30,138S,36,,1,1,
A20131215SUN_122150_1..S02R,21:17:00,21:18:00,139S,37,,0,0,
